scaffold	start	end	mid	sites	sitesUsed	ABBA	BABA	D	fd	fdM	gene_count_per_window	cM/Mb	Fst_aridus_longiflorus	Fst_aridus_longiflorus_island	Fst_aridus_parviflorus	Fst_aridus_calycinus	Fst_longiflorus_longiflorus_island	Fst_longiflorus_parviflorus	Fst_longiflorus_calycinus	Fst_longiflorus_island_parviflorus	Fst_longiflorus_island_calycinus	Fst_parviflorus_calycinus	average_dxy_ari_par	average_dxy_lon_isl_lon	average_dxy_par_isl_lon
LG2	18300001	18400000	18355603	7103	3768	237.4235	58.8636	0.6027	0.4004	0.2188	8		0.3908	0.2986	0.434	0.4005	0.2126	0.4737	0.1125	0.1889	0.216	0.4603	0.017884557456098	0.013164761583347	0.01186333277744
LG2	18400001	18500000	18451432	11102	5094	262.0335	82.3226	0.5219	0.334	0.1786	11		0.3329	0.2354	0.3346	0.2753	0.153	0.372	0.0581	0.148	0.1039	0.2897	0.020645752461472	0.018247533401656	0.016636587810549
LG2	18500001	18600000	18548508	10145	5001	155.5781	160.0964	-0.0143	-0.0061	-0.0032	7	0	0.4715	0.3782	0.4501	0.446	0.1988	0.5187	0.0461	0.3985	0.1509	0.465	0.028552709054188	0.01431824859084	0.024842207266207
LG2	18600001	18700000	18652346	9326	4744	126.2454	178.8314	-0.1724	-0.0768	-0.0481	5		0.2435	0.2667	0.2725	0.269	0.1067	0.3538	0.046	0.3564	0.1498	0.3291	0.023838220361536	0.014057701969986	0.023537094521523
LG2	18700001	18800000	18750159	9592	4981	198.6644	118.6123	0.2523	0.1321	0.0787	7		0.2419	0.3385	0.1779	0.2678	0.1658	0.1574	0.038	0.225	0.1945	0.1425	0.023427118341285	0.012724778087782	0.019372844917414
LG2	18800001	18900000	18849524	8461	4614	199.4961	113.1706	0.2761	0.1338	0.0798	3		0.3301	0.3898	0.2445	0.3438	0.1073	0.242	0.0054	0.2781	0.086	0.2056	0.026480644116161	0.014070169406514	0.022961913209561
LG2	18900001	19000000	18957664	8057	4073	173.5329	116.7152	0.1958	0.1319	0.0727	5		0.2975	0.3533	0.2357	0.2828	0.2454	0.2662	0.066	0.2352	0.0997	0.1781	0.019500096707878	0.013097873277159	0.014519436647235
LG2	19000001	19100000	19046371	9797	4385	235.2087	61.3753	0.5861	0.298	0.1643	8		0.3086	0.4687	0.3451	0.3033	0.2404	0.2405	0.0383	0.2537	0.2615	0.21	0.025511076172168	0.02287272372431	0.021646491063196
LG2	19100001	19200000	19146130	11414	5674	388.4596	47.1237	0.7836	0.3639	0.2047	6		0.4691	0.5592	0.4654	0.4983	0.2765	0.3715	0.0815	0.3529	0.3029	0.3624	0.025688530476071	0.015162382166836	0.016468351628949
LG2	19200001	19300000	19247830	11987	6108	269.1624	104.251	0.4416	0.1652	0.0721	4		0.5019	0.6268	0.4977	0.4753	0.2583	0.3216	0.032	0.4151	0.2723	0.2723	0.041160170124067	0.018703172031307	0.025055097360622
LG2	19300001	19400000	19342801	6699	2619	129.5068	50.3584	0.44	0.1782	0.1087	4	3.446920989	0.3515	0.4765	0.3194	0.3301	0.2082	0.2596	0.0558	0.3406	0.2323	0.2212	0.023163435974321	0.014377899168961	0.020291741581718
LG2	19400001	19500000	19459722	7255	3116	136.6097	84.2113	0.2373	0.1192	0.0672	3		0.2171	0.3627	0.2323	0.2001	0.1672	0.1634	0.0748	0.2376	0.1973	0.174	0.0286294684258	0.023212043166648	0.025671457814059
LG2	19500001	19600000	19557972	9696	4319	159.2077	57.2493	0.471	0.1582	0.0933	2		0.2823	0.4738	0.2857	0.2554	0.3059	0.3075	0.0737	0.3419	0.1602	0.1698	0.030316464229367	0.023658598311654	0.023604619497072
LG2	19600001	19700000	19641145	5994	3012	81.3581	22.7253	0.5633	0.1353	0.0862	2		0.4408	0.4874	0.3452	0.4721	0.3105	0.4753	0.0278	0.4813	0.3869	0.4789	0.022815718947501	0.021922465378893	0.025942623939667
LG2	19700001	19800000	19744806	6235	3046	103.1969	32.387	0.5223	0.1427	0.0795	3		0.3907	0.4478	0.4902	0.4586	0.1762	0.3746	0.0499	0.4324	0.2652	0.4112	0.022494371319844	0.018125466424163	0.022037012500642
LG2	19800001	19900000	19854932	6637	3131	23.097	110.9538	-0.6554	-0.1641	-0.091	5		0.4439	0.4436	0.5583	0.4063	0.1104	0.5339	0.0579	0.5381	0.1602	0.4542	0.021524886646666	0.015651233784419	0.025485737841399
LG2	19900001	20000000	19947239	7022	3364	55.1878	82.3623	-0.1976	-0.0734	-0.0438	4		0.2879	0.2865	0.2104	0.3004	0.1021	0.3455	0.0057	0.3456	0.0919	0.3147	0.023295466904942	0.015123541410842	0.025270983353827
LG2	20000001	20100000	20060588	6271	2742	44.4154	111.8997	-0.4317	-0.1184	-0.0802	2		0.2613	0.3696	0.4285	0.4218	0.1969	0.4138	0.046	0.5211	0.2597	0.4959	0.028158427338675	0.017231069209936	0.028620663048398
LG2	20100001	20200000	20159200	7854	3917	79.2301	120.7796	-0.2077	-0.066	-0.0398	2		0.3696	0.3685	0.3259	0.3156	0.2851	0.3907	0.0433	0.429	0.1629	0.3353	0.024023423736955	0.01580615840732	0.023370408557136
LG2	20200001	20300000	20262270	7870	3848	146.2425	192.0003	-0.1353	-0.0959	-0.0414	1	0	0.3614	0.3475	0.4049	0.4118	0.1442	0.3962	0.0269	0.3074	0.1745	0.3887	0.0358709470676	0.021596908663563	0.034263050802667
LG2	20300001	20400000	20354952	5468	2694	82.8766	51.1683	0.2366	0.0698	0.0412	3		0.4313	0.426	0.3824	0.3664	0.1455	0.4165	0.0352	0.4234	0.0782	0.332	0.025531897970129	0.01731185108289	0.027046326791537
LG2	20400001	20500000	20452960	6453	3531	64.431	77.1966	-0.0901	-0.0212	-0.0125	4	0	0.5967	0.4408	0.5534	0.4499	0.144	0.6152	0.0523	0.5028	0.0485	0.4776	0.016725389270674	0.00968651271522	0.018049207019814
LG2	20500001	20600000	20545174	6770	2667	99.8649	41.766	0.4102	0.1434	0.0968	5	0.486257439	0.3784	0.3248	0.2542	0.3798	0.1666	0.4398	0.0221	0.3415	0.1538	0.399	0.021327373377825	0.01619649067648	0.021938908889234
LG2	20600001	20700000	20652331	8992	4286	441.222	93.446	0.6505	0.3849	0.2423	4		0.4972	0.3874	0.4706	0.4271	0.1156	0.5163	0.0708	0.3271	0.0998	0.4144	0.033988236851304	0.014420619573283	0.023788628602464
LG2	20700001	20800000	20749460	7962	3113	135.0078	35.6068	0.5826	0.1961	0.0993	2		0.4388	0.4911	0.428	0.4136	0.1708	0.3624	0.0698	0.3598	0.1122	0.2788	0.029327888217417	0.01516902326349	0.022886893563052
LG2	20800001	20900000	20854852	10653	4965	86.0355	54.7803	0.222	0.047	0.0274	7	6.08569121	0.382	0.4047	0.3655	0.3909	0.1282	0.3467	0.0218	0.3622	0.1048	0.3012	0.020319698584552	0.015481061348491	0.022043391269551
LG2	20900001	21000000	20952893	8913	4373	110.6139	79.5436	0.1634	0.05	0.0285	5		0.4472	0.4247	0.3804	0.3649	0.113	0.3504	0.0588	0.3447	0.1151	0.2544	0.027602419857647	0.016607184332454	0.025535004891632
LG2	21000001	21100000	21049616	11387	5409	278.2751	88.9964	0.5154	0.2584	0.1465	5	3.020186147	0.364	0.3014	0.3182	0.3631	0.1505	0.3374	0.0312	0.2084	0.1331	0.3005	0.026766830973156	0.018182167191309	0.022296098411733
LG2	21100001	21200000	21158271	9103	4378	164.5166	94.514	0.2702	0.1212	0.0737	5	5.899642188	0.249	0.2645	0.3192	0.2498	0.1873	0.3408	0.0561	0.2752	0.1831	0.3162	0.027376962945941	0.024578801883242	0.025525214035404
LG2	21200001	21300000	21252825	9780	4696	154.3877	75.182	0.345	0.1368	0.0708	5		0.3813	0.3667	0.379	0.3463	0.0964	0.326	0.0481	0.2828	0.1149	0.2873	0.029635408834077	0.019786644421324	0.025451868140498
LG2	21300001	21400000	21345938	5575	3051	258.7253	35.9596	0.7559	0.5294	0.271	4	0.335683115	0.3877	0.34	0.4943	0.3013	0.146	0.3668	0.0343	0.1066	0.1137	0.2975	0.025383196283515	0.020112825139245	0.016267376662688
LG2	21400001	21500000	21452872	8279	3999	215.3841	101.5065	0.3594	0.2529	0.1302	9	3.619279609	0.211	0.2426	0.3235	0.2687	0.1525	0.2925	0.0301	0.1726	0.1771	0.3055	0.02313429200604	0.01907791562818	0.017852269389235
LG2	21500001	21600000	21545172	8993	4275	294.5394	59.0186	0.6661	0.4166	0.1779	6	2.683816024	0.5066	0.4634	0.4831	0.5488	0.1367	0.3037	0.0126	0.2235	0.1183	0.2916	0.028426277635667	0.013068333658124	0.015089393811452
LG2	21600001	21700000	21654565	6101	2682	143.861	63.0537	0.3905	0.1793	0.0994	3		0.4734	0.3589	0.4234	0.4833	0.0619	0.3812	0.0069	0.2735	0.0517	0.3484	0.024727775377615	0.012081996243162	0.01712368596277
LG2	21700001	21800000	21750675	11330	5960	274.1084	145.0381	0.3079	0.2018	0.1043	6		0.3639	0.2366	0.412	0.3839	0.1676	0.4681	0.1405	0.2261	0.1723	0.4616	0.021586254504553	0.016497982471922	0.017756287171359
LG2	21800001	21900000	21845354	8844	4814	125.7292	73.2318	0.2639	0.1234	0.0613	5	8.532899549	0.3667	0.2883	0.3294	0.3701	0.0589	0.3343	0.0323	0.2251	0.0664	0.2992	0.018865082465421	0.013289375541461	0.017590568644403
LG2	21900001	22000000	21953176	10329	5061	224.9066	81.766	0.4668	0.2106	0.1194	5	0	0.4268	0.3341	0.325	0.3928	0.0718	0.3477	0.0287	0.2457	0.0662	0.2832	0.021475167620284	0.013593371868523	0.01898622835315
LG2	22000001	22100000	22060766	7817	3664	82.6113	79.9525	0.0164	0.0042	0.0025	8	2.39084193	0.3066	0.4047	0.4034	0.331	0.097	0.3166	0.0142	0.3872	0.0814	0.3043	0.023679854361821	0.015598106897653	0.023283089891119
LG2	22100001	22200000	22149156	9825	4739	138.2048	123.4287	0.0565	0.0196	0.0113	5		0.4113	0.4449	0.4366	0.4054	0.1245	0.366	0.0074	0.4086	0.097	0.3258	0.02130366420056	0.012462601303778	0.019264602212544
LG2	22200001	22300000	22250075	11181	5045	119.5618	118.0332	0.0064	0.0021	0.0012	4	6.617058447	0.2948	0.3898	0.3148	0.2715	0.0957	0.3032	0.058	0.3774	0.1107	0.2605	0.021883176463624	0.013972384325901	0.022807004272786
LG2	22300001	22400000	22350915	10542	5608	198.6543	161.4225	0.1034	0.0475	0.0287	6	2.32034953	0.3776	0.4198	0.2221	0.3685	0.2935	0.1735	0.0524	0.2988	0.2959	0.124	0.02224935359544	0.015186922333833	0.020760125921024
LG2	22400001	22500000	22453091	7496	3525	159.6465	69.7559	0.3918	0.293	0.1413	7		0.223	0.2583	0.2509	0.2003	0.0912	0.1304	0.0408	0.1375	0.0765	0.1109	0.020145693747996	0.016423944382073	0.016655562165877
LG2	22500001	22600000	22533114	5317	2316	76.4785	74.3353	0.0142	0.01	0.0051	3	0	0.132	0.1346	0.2468	0.1325	0.0692	0.1686	0.0138	0.1613	0.0761	0.1809	0.028373710799794	0.02992778931614	0.028671987518651
LG2	22600001	22700000	22657698	6450	3404	154.8083	93.1182	0.2488	0.1341	0.0842	6	3.143234614	0.1468	0.1916	0.26	0.1519	0.0556	0.1989	0.0424	0.243	0.0857	0.1814	0.023736482332643	0.021081358391668	0.022818893985862
LG2	22700001	22800000	22750704	9288	4827	365.3734	79.7744	0.6416	0.4783	0.2172	8	8.508759076	0.3403	0.4538	0.4409	0.3402	0.0877	0.139	0.0395	0.1659	0.1121	0.1492	0.021372305670592	0.012900900745192	0.011517777831848
LG2	22800001	22900000	22849924	7528	4289	189.1279	79.1071	0.4102	0.2542	0.1311	5		0.3565	0.3614	0.1993	0.3384	0.0978	0.1348	0.0041	0.1563	0.109	0.1078	0.021459935311718	0.011168193620028	0.016959100930489
LG2	22900001	23000000	22948845	9279	4955	240.5456	102.5091	0.4024	0.2242	0.1356	5	11.81317241	0.281	0.3441	0.1862	0.288	0.11	0.2039	0.017	0.2371	0.1399	0.1836	0.020116581850951	0.013252190260998	0.017798826250026
LG2	23000001	23100000	23047226	8107	4182	129.3418	100.8835	0.1236	0.0436	0.0264	7		0.3874	0.435	0.2943	0.4191	0.1957	0.3526	0.0648	0.3986	0.2131	0.3431	0.019590525424224	0.012684978754325	0.020032243667425
LG2	23100001	23200000	23146417	6514	3311	84.8333	55.3125	0.2106	0.0549	0.0336	5		0.3461	0.4673	0.3149	0.3804	0.154	0.3348	0.035	0.4198	0.19	0.3221	0.020337530277087	0.013365656905744	0.021302542367508
LG2	23200001	23300000	23251032	7484	4061	111.6149	101.7503	0.0462	0.0148	0.0094	8	1.074752464	0.3164	0.5025	0.3477	0.392	0.185	0.3352	0.024	0.4402	0.1714	0.3479	0.018887690653005	0.011269648046595	0.018510047109622
LG2	23300001	23400000	23348783	7361	3835	138.6462	99.1071	0.1663	0.0638	0.0356	11		0.3782	0.4865	0.4618	0.4427	0.1646	0.386	0.0403	0.4331	0.1515	0.3814	0.018383077824513	0.011052760348005	0.016838627573651
LG2	23400001	23500000	23450835	9608	5012	62.4535	49.641	0.1143	0.0149	0.0103	10	8.206941754	0.4296	0.5737	0.4469	0.4199	0.2015	0.5056	0.0394	0.6264	0.2072	0.4738	0.013504324664495	0.009014763997673	0.01739254048314
LG2	23500001	23600000	23550791	8378	4295	157.0892	144.446	0.0419	0.0162	0.0102	9	1.461188235	0.4191	0.4256	0.4477	0.341	0.1657	0.4594	0.0841	0.4808	0.1593	0.4273	0.019376627156159	0.01018843028435	0.018559462920265
LG2	23600001	23700000	23652297	8710	4681	138.1182	87.8577	0.2224	0.0668	0.0393	12	6.348378103	0.4432	0.5443	0.4355	0.475	0.205	0.3692	0.0342	0.4437	0.2141	0.3432	0.014677363089175	0.009615765258335	0.014120841470224
LG2	23700001	23800000	23747925	9679	4873	133.3848	105.6712	0.1159	0.0286	0.0181	12	5.083182266	0.5057	0.6797	0.4662	0.5063	0.2694	0.5179	0.0153	0.6431	0.2552	0.4772	0.017643316550371	0.008018830678929	0.018251209998056
LG2	23800001	23900000	23848765	8424	4363	221.9938	52.9548	0.6148	0.2285	0.1243	7	8.594106278	0.6313	0.5918	0.4522	0.6364	0.2334	0.485	0.0454	0.4057	0.2187	0.4429	0.015818070896268	0.007856986114502	0.013642243287097
LG2	23900001	24000000	23950661	7591	3852	447.9316	56.1426	0.7772	0.6539	0.3149	18	3.597049685	0.4801	0.4798	0.631	0.5137	0.3087	0.5151	0.0635	0.1383	0.3205	0.5162	0.019407638998753	0.015089371770208	0.008507842086151
LG2	24000001	24100000	24049869	8068	4632	347.8936	94.6357	0.5723	0.4692	0.199	13	1.695861851	0.6201	0.4321	0.4017	0.6525	0.1671	0.3023	0.0796	0.1304	0.1861	0.291	0.017695138821082	0.009077245955421	0.010502147348405
LG2	24100001	24200000	24150149	7678	4083	330.1276	37.1198	0.7978	0.5046	0.2871	12	3.238576939	0.6623	0.4158	0.4784	0.5471	0.386	0.5573	0.0725	0.2069	0.305	0.4605	0.015162849067661	0.013820928207202	0.010870238213
LG2	24200001	24300000	24250925	6666	3395	207.2031	40.2005	0.675	0.3268	0.1737	11	3.183311321	0.4304	0.3782	0.4978	0.4369	0.1682	0.3931	0.0514	0.2444	0.104	0.3463	0.015628790577437	0.012538103524183	0.012290072096458
LG3	1	100000	50235	5113	2841	59.0215	33.2741	0.279	0.0618	0.0358	16	3.695827225	0.6334	0.487	0.5446	0.6135	0.0653	0.6114	0.1056	0.4843	0.0867	0.5565	0.011504974171491	0.006039666642076	0.01106873312365
LG3	100001	200000	151783	5509	3263	27.0602	23.7738	0.0647	0.0078	0.0047	22	0	0.6396	0.6181	0.5424	0.6063	0.0923	0.6093	0.1447	0.6113	0.187	0.5489	0.008127412947946	0.003148038621707	0.008836865559698
LG3	200001	300000	251765	5808	3169	30.388	29.5182	0.0145	0.0019	0.0011	16	0	0.6442	0.6657	0.5359	0.6993	0.1251	0.5855	0.0995	0.6199	0.1857	0.5796	0.007917634501359	0.003087121693146	0.009350930960755
LG3	300001	400000	350087	5659	3342	41.7943	32.4401	0.126	0.0178	0.011	16	0	0.6138	0.6106	0.5488	0.6412	0.2073	0.5673	0.09	0.5847	0.1673	0.5406	0.008788237023967	0.004637335914421	0.009731106099998
LG3	400001	500000	449884	5016	2808	35.8193	36.236	-0.0058	-0.0009	-0.0005	17	0	0.6892	0.6816	0.6004	0.6733	0.15	0.6097	0.0924	0.6249	0.1501	0.5581	0.00913896828463	0.003613335977477	0.009363545717573
LG3	500001	600000	547702	5240	2848	33.7321	78.1592	-0.3971	-0.0979	-0.0549	17	1.79002729	0.6234	0.5774	0.6267	0.664	0.1641	0.6188	0.0954	0.6049	0.1849	0.6078	0.008599037061382	0.004017796336341	0.009463779378567
LG3	600001	700000	652949	6297	3755	54.7337	120.8275	-0.3765	-0.0833	-0.0527	13	0	0.604	0.6427	0.6305	0.6151	0.2101	0.6713	0.0711	0.7091	0.1679	0.646	0.013477879956695	0.004581310967041	0.014363830769831
LG3	700001	800000	751099	6049	3354	88.9095	68.5189	0.1295	0.0341	0.0219	18		0.4759	0.618	0.547	0.5107	0.3006	0.542	0.082	0.6315	0.2898	0.5292	0.010615875409632	0.005204556634235	0.009460148298042
LG3	800001	900000	846659	5611	2887	51.4199	49.4564	0.0195	0.0036	0.0023	16	1.14936907	0.5263	0.6684	0.5059	0.5307	0.2473	0.5126	0.0782	0.6182	0.2616	0.4729	0.010797419579709	0.004744497366405	0.011216036361499
LG3	900001	1000000	947961	6388	3216	38.7956	25.6732	0.2035	0.021	0.0142	15	0	0.4742	0.5662	0.5032	0.4543	0.2826	0.5511	0.0211	0.6442	0.2669	0.4973	0.009435969628731	0.007140112704918	0.01163881991294
LG3	1000001	1100000	1050155	7008	3772	205.8662	42.3402	0.6588	0.3231	0.1576	17	4.909175653	0.5874	0.5736	0.5464	0.5621	0.1615	0.3435	0.0556	0.3694	0.092	0.2864	0.011716689104372	0.005364037035772	0.007702298827057
LG3	1100001	1200000	1151123	6512	3686	158.8516	22.1641	0.7551	0.3099	0.1696	22	1.952096179	0.5607	0.6292	0.4607	0.6017	0.067	0.332	0.032	0.4003	0.0933	0.3173	0.009584038808983	0.003356816781624	0.006719922944702
LG3	1200001	1300000	1250880	5981	3509	103.5202	56.7311	0.292	0.0847	0.0516	18	0.789742059	0.5587	0.5596	0.5062	0.5268	0.0425	0.5252	0.0397	0.5287	0.0468	0.437	0.010525998100054	0.004677242899163	0.01058207250508
LG3	1300001	1400000	1349300	6534	3921	91.6351	70.6273	0.1295	0.0364	0.0201	18	5.899952082	0.6121	0.6093	0.4195	0.5874	0.0766	0.4682	0.0523	0.4855	0.0953	0.4105	0.012875476561772	0.004126438451921	0.012352783502511
LG3	1400001	1500000	1450027	6433	3574	106.9482	50.2295	0.3609	0.1115	0.0583	14	0	0.5204	0.5455	0.4277	0.5267	0.1294	0.4063	0.0677	0.4223	0.155	0.3746	0.011267036598292	0.005980032564372	0.010794768096087
LG3	1500001	1600000	1551199	6822	4064	172.7536	29.0583	0.712	0.3105	0.1716	18	0	0.7423	0.3898	0.496	0.6545	0.2403	0.628	0.0838	0.2684	0.1645	0.5263	0.009729140616544	0.007108317315421	0.008261083738909
LG3	1600001	1700000	1647959	5920	3148	121.9701	23.1315	0.6812	0.3036	0.1512	11	0	0.5999	0.4205	0.4578	0.5583	0.2563	0.478	0.093	0.2592	0.1958	0.4018	0.009066854852262	0.006024690870694	0.006632386946947
LG3	1700001	1800000	1751788	6053	3397	146.2383	36.0977	0.6041	0.3124	0.1912	16	3.700496024	0.2928	0.3049	0.4257	0.3373	0.1681	0.4432	0.0641	0.3056	0.1953	0.4659	0.00797307344173	0.006069486275435	0.005686910965043
LG3	1800001	1900000	1851190	6660	3543	27.3623	78.6592	-0.4838	-0.1152	-0.0746	20	0	0.3119	0.44	0.3055	0.3352	0.3052	0.43	0.1941	0.5606	0.3868	0.4126	0.008953205802252	0.005989346369856	0.010175113542772
LG3	1900001	2000000	1958419	5030	2489	67.1875	34.5938	0.3202	0.0971	0.0639	12	4.09670231	0.2823	0.4499	0.3831	0.2716	0.3048	0.3972	0.047	0.5698	0.2548	0.3521	0.008361303953605	0.005283259674668	0.006903270858825
LG3	2000001	2100000	2046099	5909	3315	50.8672	55.7526	-0.0458	-0.008	-0.005	17	2.010845593	0.5681	0.678	0.6275	0.5676	0.293	0.5802	0.0554	0.6778	0.2677	0.5429	0.010150205381371	0.004739751483946	0.009832152689125
LG3	2100001	2200000	2150745	6057	3599	63.0452	43.6077	0.1822	0.0391	0.0226	16	0	0.4691	0.5448	0.5133	0.4765	0.3103	0.5387	0.0648	0.5482	0.2537	0.5029	0.009132886880766	0.005635683334351	0.008588702404424
LG3	2200001	2300000	2254476	4969	2743	29.6549	41.806	-0.17	-0.03	-0.0172	17		0.5526	0.5634	0.5387	0.5414	0.3306	0.5203	0.0357	0.5413	0.2857	0.4649	0.00980749062101	0.006688086810523	0.009802598528905
LG3	2300001	2400000	2351396	4373	2222	37.9805	18.4544	0.346	0.0471	0.0289	12	0	0.6449	0.7491	0.5839	0.6449	0.3832	0.5721	0.0556	0.6543	0.3545	0.5323	0.008387232056893	0.004610968029581	0.009102593403921
LG3	2400001	2500000	2450111	5980	3504	29.43	39.1149	-0.1413	-0.0185	-0.011	18	0	0.6164	0.7169	0.5499	0.6155	0.4212	0.5545	0.069	0.6463	0.3738	0.5129	0.008352828075314	0.004533026019855	0.008528806441855
LG3	2500001	2600000	2550097	6144	3528	79.8301	44.7546	0.2815	0.0625	0.0346	19	0	0.5171	0.6736	0.6192	0.5687	0.1728	0.4746	0.0453	0.5914	0.1469	0.4613	0.010379330243072	0.005479785796295	0.009690845377871
LG3	2600001	2700000	2654661	4797	2962	22.639	34.1234	-0.2023	-0.0286	-0.0174	17		0.5869	0.5973	0.5106	0.5516	0.1926	0.5374	0.0785	0.5675	0.1602	0.4696	0.007846846414738	0.004237525220556	0.009472769006895
LG3	2700001	2800000	2750687	5595	3083	80.4655	43.0931	0.3025	0.0808	0.0477	15		0.5717	0.5681	0.5786	0.5391	0.1605	0.555	0.0481	0.5618	0.1316	0.4844	0.009971634849673	0.00412296906008	0.008604112511806
LG3	2800001	2900000	2853795	7223	3552	114.3473	47.9932	0.4087	0.159	0.094	10	0.004899079	0.5234	0.4274	0.3942	0.4076	0.2355	0.3956	0.1552	0.3257	0.1116	0.2767	0.009044457400667	0.005437059190966	0.007721220528883
LG3	2900001	3000000	2949914	5868	3345	92.2588	36.6598	0.4313	0.1336	0.0769	18	0	0.588	0.4432	0.454	0.4813	0.2008	0.4834	0.0991	0.3801	0.0883	0.3687	0.00948138931213	0.005278828318205	0.008271301011881
LG3	3000001	3100000	3048069	6576	3752	218.8822	56.903	0.5873	0.2671	0.1491	14	0	0.5727	0.5878	0.5156	0.5041	0.2084	0.4412	0.0639	0.4309	0.1662	0.3384	0.013158777515621	0.005532770342776	0.008800647036212
LG3	3100001	3200000	3149100	6460	3730	98.3913	40.5345	0.4165	0.1074	0.0647	14	0.927735339	0.5587	0.4959	0.4541	0.5056	0.1415	0.5219	0.0987	0.4487	0.1937	0.4526	0.010154979263839	0.005201083807278	0.009848903403127
LG3	3200001	3300000	3251865	4204	2486	98.4603	23.1191	0.6197	0.211	0.1264	15		0.3413	0.4708	0.4497	0.4446	0.1517	0.3489	0.04	0.4555	0.1644	0.4084	0.013661415437945	0.011643675114189	0.013312395435488
LG3	3300001	3400000	3340318	4736	2135	98.2897	28.9329	0.5452	0.1998	0.1286	12		0.2093	0.3493	0.2959	0.2019	0.1472	0.2364	0.0204	0.3293	0.1454	0.2212	0.017421891253767	0.012837675637978	0.014912542927556
LG3	3400001	3500000	3448801	5080	2933	61.7738	39.2764	0.2226	0.0511	0.03	19	4.395604396	0.5789	0.5217	0.5178	0.4917	0.0999	0.5185	0.0662	0.4809	0.0975	0.4088	0.010453401437878	0.005282112895054	0.010343917967878
LG3	3500001	3600000	3549457	5386	2947	83.401	100	-0.0905	-0.0423	-0.0273	20	0.47107877	0.2624	0.3005	0.2766	0.2522	0.1792	0.3647	0.0418	0.4379	0.1145	0.3286	0.009138990305447	0.007941143471503	0.01101318618919
LG3	3600001	3700000	3649115	6620	4119	86.1296	70.3118	0.1011	0.0306	0.0218	15	3.984665594	0.2451	0.2725	0.3295	0.1701	0.0413	0.4622	0.0725	0.4936	0.1138	0.3846	0.010186580129049	0.00486150758798	0.009955395537627
LG3	3700001	3800000	3733581	3648	2174	16.9661	43.5964	-0.4397	-0.0702	-0.0486	10		0.4651	0.4981	0.4487	0.4331	0.0339	0.6123	0.0478	0.6475	0.0886	0.5561	0.009544815740162	0.004509898156835	0.012590753348053
LG3	3800001	3900000	3843173	4573	2691	133.7044	11.3815	0.8431	0.4046	0.2568	10	0	0.3443	0.3935	0.4439	0.308	0.0602	0.3115	0.0039	0.3715	0.0794	0.2701	0.009972110692555	0.004998192384538	0.006148799483186
LG3	3900001	4000000	3953608	5899	3289	46.641	60.805	-0.1318	-0.0424	-0.0212	12	0	0.408	0.4648	0.415	0.4241	0.1254	0.3372	0.0794	0.4005	0.1255	0.3149	0.009332790388187	0.005509837682434	0.008759874915059
LG3	4000001	4100000	4047178	6382	3751	106.5433	71.3245	0.198	0.0576	0.0357	15	4.829767935	0.5936	0.6033	0.4602	0.5449	0.1272	0.5095	0.0398	0.5357	0.108	0.4245	0.009659951252737	0.004301695288842	0.011033949145905
LG3	4100001	4200000	4150281	5718	3321	57.3236	85.3418	-0.1964	-0.0601	-0.0361	17	0	0.51	0.5884	0.4311	0.5316	0.1093	0.4961	0.0345	0.5602	0.0911	0.4657	0.009134452961873	0.003833231108694	0.010264977400254
LG3	4200001	4300000	4248244	5024	2765	144.3633	44.3581	0.5299	0.264	0.1573	11	0	0.3509	0.41	0.3678	0.3579	0.2188	0.3156	0.0783	0.2681	0.0773	0.2023	0.011736105553832	0.009196676157999	0.009567701544164
LG3	4300001	4400000	4353401	5756	3257	196.8376	109.5094	0.2851	0.159	0.081	12	0	0.5528	0.5818	0.572	0.5978	0.0729	0.4177	0.033	0.4665	0.093	0.4075	0.014252279271564	0.005147067099328	0.010032281272526
LG3	4400001	4500000	4449463	6892	3682	180.7565	78.6654	0.3935	0.1812	0.1049	12	0	0.4145	0.4315	0.3551	0.3877	0.0658	0.2412	0.0974	0.2939	0.1087	0.2348	0.01472481303575	0.007791500319917	0.012422409759173
LG3	4500001	4600000	4553447	6484	4031	296.097	63.8314	0.6453	0.358	0.1507	13	0	0.5397	0.7282	0.5358	0.5976	0.053	0.2459	-0.005	0.3248	0.0531	0.2144	0.019762341484184	0.006783919652663	0.010808892227204
LG3	4600001	4700000	4653210	5488	3060	89.4391	59.0042	0.205	0.0622	0.0351	14	2.223483773	0.5896	0.6892	0.413	0.546	0.1156	0.391	0.1968	0.4642	0.334	0.3302	0.009873127781526	0.003084851448901	0.008814544146281
